TCGA-AB-2915	TCGA-AB-2815	TCGA-AB-2955	TCGA-AB-2933	TCGA-AB-2929	TCGA-AB-2849	TCGA-AB-2980	TCGA-AB-2952	TCGA-AB-2814	TCGA-AB-3011	TCGA-AB-2942	TCGA-AB-2819	TCGA-AB-3001	TCGA-AB-2858	TCGA-AB-2928	TCGA-AB-2943	TCGA-AB-3012	TCGA-AB-2897	TCGA-AB-2950	TCGA-AB-2975	TCGA-AB-2842	TCGA-AB-2823	TCGA-AB-2937	TCGA-AB-2841	TCGA-AB-2893	TCGA-AB-2882	TCGA-AB-2991	TCGA-AB-2919	TCGA-AB-2901	TCGA-AB-3002	TCGA-AB-2956	TCGA-AB-2963	TCGA-AB-2984	TCGA-AB-2812	TCGA-AB-2971	TCGA-AB-2948	TCGA-AB-2834	TCGA-AB-2898	TCGA-AB-2930	TCGA-AB-2970	TCGA-AB-2813	TCGA-AB-2986	TCGA-AB-2994	TCGA-AB-2811	TCGA-AB-2996	TCGA-AB-2949	TCGA-AB-2808	TCGA-AB-2941	TCGA-AB-2828	TCGA-AB-2865	TCGA-AB-2917	TCGA-AB-2983	TCGA-AB-2856	TCGA-AB-2995	TCGA-AB-3008	TCGA-AB-2918	TCGA-AB-2924	TCGA-AB-2895	TCGA-AB-2931	TCGA-AB-2913	TCGA-AB-2891	TCGA-AB-2914	TCGA-AB-2840	TCGA-AB-2932	TCGA-AB-2875	TCGA-AB-2805	TCGA-AB-2825	TCGA-AB-2981	TCGA-AB-2839	TCGA-AB-3009	TCGA-AB-2890	TCGA-AB-2883	TCGA-AB-2822	TCGA-AB-2872	TCGA-AB-2846	TCGA-AB-2892	TCGA-AB-2880	TCGA-AB-2873	TCGA-AB-2966	TCGA-AB-2885	TCGA-AB-2861	TCGA-AB-2884	TCGA-AB-2921	TCGA-AB-2912	TCGA-AB-2835	TCGA-AB-2908	TCGA-AB-2876	TCGA-AB-2843	TCGA-AB-2934	TCGA-AB-2874	TCGA-AB-2920	TCGA-AB-2938	TCGA-AB-2844	TCGA-AB-2916	TCGA-AB-2899	TCGA-AB-2847	TCGA-AB-2959	TCGA-AB-2944	TCGA-AB-2940	TCGA-AB-2878	TCGA-AB-2871	TCGA-AB-2818	TCGA-AB-2877	TCGA-AB-2977	TCGA-AB-2999	TCGA-AB-2857	TCGA-AB-2820	TCGA-AB-2936	TCGA-AB-2946	TCGA-AB-2830	TCGA-AB-2973	TCGA-AB-2853	TCGA-AB-2998	TCGA-AB-2821	TCGA-AB-2982	TCGA-AB-2867	TCGA-AB-2988	TCGA-AB-2939	TCGA-AB-2979	TCGA-AB-2925	TCGA-AB-3007	TCGA-AB-2863	TCGA-AB-2845	TCGA-AB-2910	TCGA-AB-2976	TCGA-AB-2965	TCGA-AB-2935	TCGA-AB-2881	TCGA-AB-2927	TCGA-AB-2866	TCGA-AB-2869	TCGA-AB-2859	TCGA-AB-2806	TCGA-AB-2987	TCGA-AB-2900	TCGA-AB-2992	TCGA-AB-2894	TCGA-AB-2817	TCGA-AB-2836	TCGA-AB-2851	TCGA-AB-3000	TCGA-AB-2826	TCGA-AB-2870	TCGA-AB-2888	TCGA-AB-2886	TCGA-AB-2896	TCGA-AB-2911	TCGA-AB-2810	TCGA-AB-2990	TCGA-AB-2889	TCGA-AB-2862
C1RL	4.36663345305554	3.6942996558445	2.44090809286619	3.55054117707132	3.05919102671283	3.42252191449967	1.97712932575765	3.60401556052958	3.19769746546252	4.2817027005651	3.52602497912114	2.62315235898343	2.66019252781453	3.72708508287088	4.51026381503806	3.36508834863269	2.6814184545073	2.48332024329131	3.32510861442885	3.96452339543773	4.11894439403201	2.97941572882003	4.5408115338828	2.54450244920646	3.78186115962711	3.96667224982171	1.65563484387808	4.86140904089523	4.55227438670769	2.9116555380111	4.07433416610274	3.52131713333956	4.10467045411925	3.81378734670275	3.95912005424671	4.25665820142947	3.96348614638347	4.75412694800606	3.53957821760055	3.65615310330179	3.35588920280502	3.80844168639469	3.25975998285258	2.62567331215262	3.6261645896569	3.6199059547841	3.08474155998465	2.39202170869045	3.30252260795082	3.76530877716441	3.74729071543491	3.73035410553162	4.13328567826985	3.88398535372936	2.5996136824849	4.02578273350055	3.92303410264617	5.07504780075421	4.46053813475039	3.95695433918544	2.68893430268073	3.27043340739057	2.91464354428097	3.71223148422117	3.63500325153017	3.85965852051759	4.19840378592345	3.30337162221073	3.65726956685059	3.06903444779041	3.62123371859731	3.36400168450105	4.19262974922615	2.83640994223055	3.24499753976654	3.23151228287877	3.02103956721557	3.35048890205927	4.05590016721386	4.03207791506853	3.04244472744163	4.39605945070934	4.19008698693034	3.19042475325593	3.25648460263538	3.16437197471209	2.59278231711448	3.5138987356152	4.24128953630472	3.75266617991528	4.25262002231791	3.00421929755212	3.83270979258065	3.18772341420822	3.30594572217095	3.60972541782011	3.79450632439239	4.01968145684625	2.6685092533011	3.18873497206458	4.06831740167206	4.33916874751436	4.25976058534128	4.44930384542073	2.24388747920388	3.35648471935761	2.78147722280768	4.04051812280933	3.14094630617937	3.28799555394736	3.75151728027833	3.86341319797066	3.49090766106205	4.25705136320189	2.27460548124212	3.97500003883327	4.7179505433486	4.01648116545693	2.34278967628962	3.76540744412536	2.30733321673538	3.74987318074491	3.07067766633444	2.8789312859634	4.35264342682593	3.56539732925414	2.74826671368465	3.66430078534004	3.30386591945626	4.32162293261417	4.3487054957752	4.42545326219157	3.22615243612817	2.62472183359188	3.44604007415586	4.42760013919337	3.34224609177662	3.55985397108034	3.50477672885775	3.84102207553038	3.09879834013347	3.99899878297806	3.63728912216643	3.03405738354919	3.80723331835079	4.39404007098137	4.36817606615722	4.11612683879229	4.2611810057919	3.41455623513571	2.3222076620971
SLC2A5	3.66186472811762	1.61310585361081	0.277921802778068	3.80167602925359	6.09815254823218	2.04288138214277	0.602868544922767	4.1556771932567	3.94124343559879	3.4942287007962	1.74912145839043	3.36396931574733	1.61916882348266	4.03571275589685	2.33140655860482	5.12257250518296	0.968180648043406	2.1230579381898	3.78371122514128	4.32912646732362	4.85284532283537	0.998458811594924	4.71506144009295	0.445033471210255	3.9501258967281	2.24375102225593	1.67535392386204	1.26833437762651	0.911722103416659	4.98561245341139	3.56727284792943	3.88948230381042	3.14006645603866	3.89213841072717	3.242860841815	3.07511533588656	4.55723177954218	3.71066869967463	4.22114859132566	2.88228893430947	3.71602511750362	3.39268313396522	0.466867014212334	2.11104500456837	2.62915048940841	5.22839890135036	2.90005799600514	0.54131262000674	0.698916760336243	4.15053855588527	2.42201496499465	3.11858996729042	3.59831517705225	3.53465181096695	0.778750894141574	4.175922943892	3.44365332614838	3.42098019220446	4.24624085262828	4.10205422283367	2.73616041782318	3.0314288987626	1.64134348268156	2.96301645811671	3.77268908160583	3.33623182130824	1.99594429899593	2.0298567485267	3.43282835652458	3.96254161972233	5.63255439919357	3.89679592957424	0.506424831288278	5.12965600844229	3.69296721489345	2.51124815194966	1.28685808813396	2.72837485915249	0.811600250759961	5.31703990709545	2.96066887080245	4.2472508067184	4.21468125495044	3.29705462556649	2.99889429165229	5.34263865373062	0.668599519343617	4.60185099779414	2.25689048922438	4.63316961824104	3.75814644664793	0.805045421944904	4.24873216098032	1.64970558158009	3.30834907890772	3.05492295355368	3.90789532321418	3.57873346154213	1.80461160709537	3.21634590224372	3.51794963345578	2.91243583967852	2.32311811589994	3.46135043797862	0.936707959243229	2.86400582746517	6.06819377407437	5.03237815611586	1.45846337658143	4.64331190254628	2.04514307710712	3.6349022183588	2.3019051216327	4.01213597888278	0.981231832149983	1.15658948083546	4.37565322833437	0.990443965167121	1.57888704074732	3.13186403776925	1.37680268251723	2.51511620923187	2.50534854716975	2.64463688047938	4.57809397614219	2.85030177350344	3.44333333565391	2.36432953483965	3.90902708690981	2.80653028925957	3.9456432832278	3.2962314041568	2.81688186968073	0.518362005189038	3.7482465302667	3.97327329081759	3.54313825860095	4.53860458566759	3.1229567576806	3.07824006255397	3.07333165608648	2.79138380263709	2.7921257012976	1.20641567527896	4.09167191073676	4.01730105933999	2.78749682433165	3.43669981732987	4.00154465985176	2.81513538075626	0.78381492628618
CALCOCO2	4.64302495801344	5.08549859077932	5.29943846478912	5.51627522482924	5.22198879670515	5.61326731141211	4.24388839293458	3.56443182655435	3.38064537194755	5.01658902594142	5.67758857767679	4.50042157491355	4.28912474430171	5.19401335487433	4.66573668910173	4.26300510079315	4.38680818797046	4.16697809437427	5.19010556060089	4.86103229973032	4.38944084577106	5.22531349583829	4.85526717255591	4.10743177658476	4.80179189541075	4.99301625941471	4.34247438808386	5.36731968969234	4.05904025942407	4.18272248575296	4.27856988686694	4.62656003765294	4.43734893512263	4.47656120313953	5.22730171692884	3.58331087209571	4.67973511729811	4.30514463712132	5.0559691250585	4.61613417017562	3.99711985207471	4.16738121236594	4.76248701857137	3.92801493564412	3.77489983573701	5.30640989985495	5.17897790302432	3.53264735726689	5.06990577227442	4.1349995877406	6.9546790670607	5.5085680978615	5.13727070644735	3.26317851785917	4.72782681244986	4.7342289127303	4.80732452209181	4.90500761209064	5.02124784707371	4.3206261967161	4.65074043742173	5.598907960106	4.52861194879155	4.34492221233221	4.97751852094861	6.11038871916533	4.57719072594004	4.92940471269081	5.73958513244479	5.40366993000867	5.53470005046339	3.63237525019324	2.78195765226832	3.98602130947213	4.92860340959446	5.05479986551342	5.4490314087404	4.46481265996036	6.1707835502281	5.27316934764725	4.02278679960276	5.09176456357654	4.91656167495084	5.29550777953938	4.21480013325341	2.88167303664813	5.71459666812064	4.40458232110864	4.97548115878728	4.40984641640445	3.49558644480577	3.37436263126477	4.33826965372783	4.92397965604436	4.7815170898542	5.0891091198767	5.84364020862495	5.44116373793922	5.05456807038591	4.11396548004061	4.16169907192579	4.78303803395915	5.7822216630022	5.07357433735117	4.38288785894459	3.58380186672495	4.97818967946775	5.32973786697107	4.44056623212409	3.7628101491325	4.52690450615863	4.85962671837971	4.58845979940703	3.87548913609932	3.93158851300257	4.90725555128892	4.21350204233438	3.93432683463699	4.74064266196514	4.00561017830789	3.90106092493131	4.40284357856302	4.62647943814162	4.57108274383958	4.23161903122307	4.28915795108832	3.38506845410559	5.5936208898635	5.21144641673154	4.62000452341288	3.81070940714551	4.58054952720322	5.215787299351	4.75698269681663	5.17591216853014	3.92531682438099	4.2913980123858	4.74366791103726	4.68731212996503	4.59781658627322	5.118755897678	5.07065250985486	5.7714506449652	4.50645659403209	5.41599184191953	4.59103367359066	6.11202991613334	5.5951354207414	5.35805826655215	4.66122570699864	4.50902627101424
ANGEL1	3.3509582700651	3.42882363679748	2.65479846040139	3.26853964239532	3.57915117805635	3.61537745132838	2.88328629902205	3.94925103499349	3.51619421167366	2.65769876353986	3.02437730782419	3.50637090157486	2.65389465797085	3.08703098648202	3.51244434913071	3.09867489731116	2.38096239945903	2.39017404755015	3.13436273755511	3.29245622283822	2.39326489353334	2.91648906493758	3.92723182679499	2.22251061443853	2.60309456379987	3.38162226911289	2.44694167806769	3.27257387683612	2.50570473893676	3.39548334142069	3.08174098310493	3.12756774620874	2.91655001937915	3.02771654334773	3.1094926193022	3.15024933379204	2.77970727518896	2.93506743228742	3.59003786053115	2.70219097439684	3.09915564167283	3.4173747096674	2.07931120197102	2.36595199743166	2.96266839428992	2.95444368810707	3.11831453719248	4.0915576730174	3.00070458444673	3.578802284434	3.16334511572647	3.55656307161218	3.42946130971572	3.71740444427565	3.32303508279312	3.53371159682351	3.03134437637707	4.13291321295888	3.58131749952165	3.32634707587052	2.82531163751532	3.05969306684991	2.8245310158734	2.65475859870124	3.56712435677295	3.05534387347653	2.74606763794948	2.71333333616618	3.5035179302197	3.60269441167592	2.76317804719804	3.43989144058782	3.0101340613638	2.46661615786657	3.12699515048003	3.06369966003583	3.1089111308604	2.4315499540207	3.23440336970939	3.99682167078621	2.75085643599637	2.94928521777959	3.8083623957381	3.11527650238284	2.7311026309075	3.1878459595166	2.66743711078328	3.36470352950029	3.37883966035782	2.88482256149542	3.85200383258524	3.67466402468386	3.41257628229038	2.91966977638995	3.38158614054497	3.29698813341138	2.86844320109062	3.20601487724022	2.93794055779439	3.29701969188032	3.76413911271898	2.67311970521315	3.2874656460586	2.30213652714668	2.51701283416804	3.89971992277232	3.19340526808112	3.33578578653275	2.77164877121303	3.22739914986308	2.32673147765258	3.26082433851698	2.60600603714568	3.25274232368178	2.87319268638557	2.42291973231445	3.58979224473904	3.77021907458358	3.05652665176766	3.04321324935773	3.41115707121329	2.51991070831201	3.07364134172326	3.21913257851115	3.40551768937012	2.93739392508525	3.34025290381304	3.0654270352971	3.05944371266572	2.47702369305716	3.73911901194974	3.60198407612374	3.58765542110204	3.32371895441445	2.72041440930168	2.32159681407348	3.40519007986333	3.62979023778172	3.10772669770711	2.98473406829176	3.21704408456523	2.68826899934496	3.68313386196875	2.97215848228602	3.47555186690754	3.62323361288815	3.11899936057731	2.54461916440385	3.0494239317616	3.42831460878582	2.81115902940598
ACSL3	2.94250925063554	2.99845224030137	1.72359176164213	3.56637314681407	3.01161889955465	3.41158311672403	2.92252327455613	2.08317012930718	2.7048836918377	2.23591634371233	2.38896593081123	3.22397449916468	2.53580463583706	2.46130014086925	2.84259392772173	2.47756879759054	2.59961344446521	2.13307947756892	2.82582591655217	2.54452569408775	2.98609560138455	2.79664571850061	1.80721435549305	2.13723627253026	3.08152250950117	2.19754493156146	2.72506643249738	2.32675649688947	2.83766779199853	2.53641029610149	2.72712168816497	3.43964055616628	2.56139555035225	3.24546873753469	2.4092980575332	2.78406880550329	3.25645365456953	2.59705389157107	2.77517509896498	3.56389149703696	2.8910983362357	2.25265574507529	2.51073587934738	2.65320244467171	2.44959570836585	2.69367428660585	3.13227346645814	2.9118391989288	3.27332505940264	2.86781978172521	3.6284201674378	3.15482167275756	2.09337695442703	2.45661456552945	2.25092793046248	2.24095721586215	3.06204466938279	2.52574492033227	2.76878838309951	2.76176183725091	2.92190147545271	2.357480219957	2.53877205494971	2.65922290016726	2.47178288825502	3.63992902735474	3.32240150971666	3.11172310578783	2.77330581765877	2.99032411055111	2.6467926039897	2.17902529302029	2.14642355126688	2.26200220915624	2.39096120177306	2.68670803623696	2.45561181828916	3.34749756828558	2.82307084883059	2.60120396715067	2.50330802362192	3.07508469296101	2.84008511261662	3.38056433801042	2.70508149405664	2.27674111399647	2.29877648269686	2.72088825263999	2.50336043952424	2.2263328062498	1.90706717067535	2.70619545032451	2.80999222975916	2.92393697925645	3.28305411697816	3.03868866631259	3.3900986386913	2.69956451367131	2.74044967612004	3.22405278040284	2.41086722869949	2.97204816754793	2.39320639857632	2.1345383634735	2.49100775001789	3.15080855249533	2.278864077048	2.55241051880219	1.89316996806498	2.3511686512277	3.10185039914883	3.03781830336018	2.96523664911427	2.49688540650769	2.54985888928182	2.40473285446948	2.66703692459674	2.76861013491949	1.49018193678261	2.88650917771509	2.50627339641075	2.5655898648811	2.43418597799875	2.66653255916649	3.01684928415232	3.3976281579553	2.58527817594707	2.37679518270258	2.83636570572228	2.76784523836081	2.65434067181982	2.76208661894043	2.6800526724632	3.38934777530681	3.24756907309899	2.72391673348999	3.2478562881092	3.12748603148213	2.85261774440023	2.56170860464043	2.14163714735284	2.96107392542335	2.3091444571539	2.52136789387359	2.46467192600797	2.62458779516154	2.60252861881408	2.14742946918402	2.51220614999449	2.22573456913344	1.99301018880114
PTP4A3	4.38222663093956	2.10187661386618	0.441369589293261	1.94344691217785	3.61763936626303	1.54034821831813	0.751752745397803	3.59480649182841	2.15669269791436	0.693415409202427	3.2060695949237	2.06749209967178	0.557329601887604	2.38791171927148	3.71189902491556	2.53432137373689	0.869961872753912	0.272452409121198	3.19533263579606	2.62471879271843	2.33143694313495	3.19665330778824	4.18929481468683	0.627627941475577	0.583020095619594	2.72054596294257	0.63232219920716	1.61744613051443	5.36908115514662	4.7921692325022	0.700304497986075	1.79709932937227	1.88692701315023	2.12074574103299	0.907690357910381	0.942023182852293	1.42660290962717	4.47590395068453	2.88145788999621	2.80661071169863	3.3739030440725	3.50901803405395	1.43855953918516	3.05047331342682	2.38247026923654	3.48949155669908	0.824533419060727	2.27313211460369	2.25921613419338	4.51580515906116	2.48246884825506	1.82950984734835	3.41434447856053	2.8952409564371	1.40282093587163	4.94609310787023	1.61863898316652	4.5056731120558	5.31811687500677	2.96622464339123	4.72267312378023	2.73508648693078	1.54146230477889	1.28640214082436	3.54303924644116	1.51403133910625	2.43115812042727	2.43666850629781	1.84799931104468	1.33550383628509	4.31638617143163	0.931765721306417	3.31156414680395	0.996366328455768	1.83275515384103	1.96122509690616	2.51942893013887	1.44800546251634	1.91898685067444	3.68763966635257	1.41091850129165	2.58327187418302	3.50109132774152	1.17527931409834	1.16674114977156	3.03336273747526	0.376986554666009	3.94054640658011	3.81088314612118	1.67415825051419	4.18615109280863	2.92820922492337	1.92510922892849	1.51496906615975	2.50647271634033	2.64750056260846	3.1321029949966	4.21671482173286	2.01075406332623	2.43660161832742	2.60067604905151	2.48248433734393	2.08963441400122	4.6985818848992	0.945583957693749	2.29314208355736	4.68578600612617	4.09136641036372	0.530884176880094	3.23588173540935	1.61315301365383	2.89413403058104	2.44379228043883	3.5434773237647	0.984784734362503	1.32872044666736	4.21004513912805	2.60098521372005	1.32026053020521	1.6379908653451	1.54541737178641	3.7699525936404	1.80227719072535	1.14064910183988	3.85156616354512	2.05131675964353	6.45781144799762	3.41169564115976	4.41931640269365	2.56770143912938	3.20711149254655	3.4341927849196	0.979831099319035	2.49574913478003	1.57780632664774	2.07484072466557	1.57181561263981	4.64513673449329	3.43668502794835	2.65827387439215	0.637058193267051	1.52991587398835	3.42274229517434	2.20660009250772	1.86923300561245	4.18801155330562	2.53866504568626	1.21674725482042	2.71057459222767	2.73390549668897	0.546307066235156
CXCR6	1.1885015742346	0.879960646025935	2.40053683663253	2.01566704898916	1.31276564761281	1.24883111681626	1.21910159335193	0.982214121813328	0.995156614469941	1.69765106962577	1.26555751567519	0.976077928161935	1.11757403736603	0.9785082285604	1.00748472917735	1.18536294100144	0.976824637872715	1.09118731136975	1.12432879678877	2.00364361013425	0.53372938563293	0.640443518385664	0.883633405602102	0.530309606372491	0.401784010966853	1.62357801306845	0.564099797910107	0.823068280112374	1.09242463802599	1.18300940135359	0.913462679798505	0.84875348183808	0.399923997811584	0.415590053853466	1.84340222829584	1.25102643273466	0.849741192069212	1.21626301042293	0.856205049301143	1.00328703994278	0.806446232708742	0.387601315782232	1.32251601757552	0.168239975903792	1.6746983693151	0.895782509087211	0.958444120920777	0.599470720789803	0.981613767042981	1.49732366999823	1.56375607801955	1.69653516744535	0.258389634146234	2.08991672929676	0.931868874802572	0.674466346397865	0.930923050127655	1.12851711359013	0.695476665654582	1.29761462330682	0.658746363475121	1.81859373177627	1.05743987434433	0.407347312128691	1.08426364235397	1.44931943054533	0.999779395062571	0.769389141643584	1.23539988934563	1.09914166782772	1.36592652929069	1.19738797778596	1.06949389214139	0.964696419565213	0.821928051660896	0.975592990460081	0.896563807562688	1.06178172646727	1.42021989854726	0.751491229374236	0.989132466166821	0.959428244187892	0.485772105212508	2.45213308676671	0.525257668843728	0.738866649921431	1.27403140814043	1.33423759632291	1.20467348882851	1.18668500290842	1.6242188327596	1.85999657366012	0.832763010914433	2.16571613706317	1.97024221957126	1.70982702442843	2.19839231274765	1.43293108742883	1.11164633041512	1.47601921837699	1.96442598862108	1.15658106783271	0.919372883595502	0.122577666769616	0.771312273218865	1.71980726845589	1.03123284865825	1.85640371528512	1.39228884339392	1.40088052897387	1.43079106438452	0.529247351870437	1.02886049060028	1.72640662737838	1.3891179646738	0.83102831395754	1.03123990763021	1.48528048925169	0.620854187332587	0.269136585777235	1.29644624754965	0.885279313803957	0.887909210480162	0.253229912430944	1.93345933315415	0.905829382120478	1.37019441776207	1.17377154417714	1.30860202267127	1.08874067271447	1.35732678586246	1.04074657609641	1.21889149641915	1.8267884504379	0.715962056128495	1.53606036243664	1.13597345592731	1.02711086911189	1.28962025774215	0.787929465076651	0.816437673260545	0.943534231138259	0.969588312418961	1.03549230179015	1.0062420027937	0.617446788782323	2.02558272556756	0.206071033189099	1.00115081152987	0.956661862443343	1.10938396330544
ULK1	4.89322628423579	3.49520266936069	2.84924890296492	3.62045151802412	4.01562423497128	3.99578749824517	3.20624373967999	4.62415062170236	3.11556233391644	4.47282760958986	4.0074807822903	2.27287391916986	4.48848030365255	2.90780285982336	4.19780092773322	3.7212884360039	4.20355356320048	4.72881736869404	2.95375542988547	3.58424337849627	3.1825955320156	3.74642886537863	3.24949251993142	4.40085963110189	2.98175001740949	4.11367799854674	4.06696401660391	4.92335743848829	3.86966317729789	4.58407797778856	3.4158066564233	3.33855805221758	4.00989443970234	3.20090025243099	3.72172043940723	4.38559117435807	4.04426645705818	4.97885778091718	4.10406738753121	3.81635906664096	3.46064952595969	3.11965066263262	4.65987776136439	5.58404188784128	3.55955788932732	3.75745428329106	3.06908498867463	2.99690173399647	3.38859087298565	3.50046810442671	3.04759876153062	3.55857622511619	3.79460717322411	3.84988419944825	3.89738565602046	3.87485597062418	4.09654945243567	4.63179286225723	4.2354728045508	4.03345648048429	3.47127201622974	3.3524002075129	3.40132805321891	3.84582220891898	3.154880958566	3.43191628234125	3.95016416565234	3.18207790911034	3.33967330644959	3.98844747457518	4.07637695108083	2.81921302929009	4.12638565104961	5.77978605567937	3.95879071873065	3.35008828408931	3.4043650076952	3.43401699590431	3.45483877508186	4.19825211259989	2.40010068301548	4.10406403179628	3.8607870424714	2.62358386552218	3.6155128189959	4.16241630504124	2.67230924278156	3.99176671498237	4.35397532100765	3.76120654006797	4.33479921995722	3.34644735437	4.00893591330981	2.77230185109351	3.934476871747	3.63383687496813	3.28502218513407	4.15764928851576	3.62340570619191	2.72599259753654	4.16419334507246	4.37245277775695	4.96196683030432	4.68421786345555	4.03488565920522	3.74874566492356	3.86235715928367	4.38957851296322	3.7091781275948	4.14345872708553	3.83787160979951	3.28053843577222	3.50038269293654	3.93317130928279	3.88828930684722	3.56655702851656	4.13313769032179	4.02242907077888	4.48521749239077	3.61093742121244	4.30735638863677	3.13545344088831	3.72053567548621	3.33190853791425	3.65159249278167	2.76540914156242	4.11798006313037	4.00755523311327	4.02501727415343	3.80353703787742	4.06307403918234	4.08646364115607	2.4760298500287	2.70754974851282	4.08360994847913	5.04242765425447	2.50396664625302	3.69901407518261	4.11281937949203	4.31391696976785	3.93598109827123	4.00377401869263	4.22836926908695	3.93159513128825	3.36601860429022	4.11796344540738	3.82520558409614	4.56134263477809	4.1806300583656	4.05080291674366	4.3497559074282
FGFR1	0.358895154611103	1.34694668059162	2.6750417706668	0.875833524346476	2.70415287174915	0.812386830600351	3.15225384811745	0.922791020497525	1.10371650318652	0.578257551964962	1.49386607832241	3.80766300760052	4.89401690593603	3.7738687126692	0.837502416080987	2.11613382715003	4.643253594495	4.56213372183296	3.22084796276234	1.52478033057762	0.253576299946918	2.53584419184459	2.56318205306639	3.27057752973749	2.30599940377091	1.48879364944356	4.82622966094858	1.18807930513188	0.503926511692661	0.473654245095837	2.77629078919094	0.582865318352175	0.214379741864192	0.701183779314227	0.647676922442164	1.0283633413129	1.42869823882998	0.468132635746511	1.76681859785349	1.03957850671586	2.03326264423044	0.130065256677005	3.34537934229142	0.615728439345357	0.350175178973832	0.347639919979135	1.26723254555938	0.577931203292287	2.36957647884711	3.75330608317201	0.719842920136167	0.817693160020185	0.409639669265411	0.872233911738518	1.94535749449512	1.49111989272726	0.43201525524416	0.186925950507683	0.284120240314217	1.38153256893404	2.22490186660377	3.3363073849685	3.35021292328149	0.426388109919618	3.50543747631863	2.16940265128643	0.362820525534263	0.324930160738093	0.678300644310808	3.76882585052143	2.55059264345806	0.782184678191983	0.373553893716276	4.37643278409184	2.55796951159758	2.09245745199431	0.960502517171695	0.788774148658155	0.78298485680609	1.13474074213323	1.01855014503116	1.44309100802069	2.04520040425649	0.714337583403991	0.805677453134125	3.06564537504417	0.308085195427451	2.5790275658844	0.298613274626011	3.2824739073638	2.7975189740572	1.15449895973514	0.768017184831097	0.895996886982241	2.46447223533783	3.6451574907209	2.23228929173805	2.26151216088036	1.62957018142891	2.30450403274819	0.771254118682185	0.829632266709466	1.01435243615238	1.32762298750286	4.16144271562846	1.13479330337464	0.918923519206289	1.62981634393528	1.50613118956604	1.55445574924641	0.330940161770171	0.279159247524158	3.43692576956728	1.10344124005134	4.35171453773146	0.296725334644663	0.207776057315332	2.87669668903063	2.05331677551098	0.62046010459626	5.03355162693376	0.92163207920778	1.21337279115608	1.64651430002367	0.599161802791571	0.378393983323472	3.31158129323845	1.20688261148739	1.57807694347733	1.27474650425058	0.257637420546853	0.606141054836306	4.10871178588469	0.957973047950747	0.970366736211439	1.10496594020418	1.55813976984786	2.55451886392275	1.18194978585462	0.708815129792859	2.70862362113944	1.01385526250707	2.15724877822874	1.65453177841012	4.9517010837013	0.168585045412037	0.326111494676879	0.340106003325659	0.858305634630709	1.94406305805151	4.23959509255213
DAPK1	5.17500076059352	4.55877946729875	3.29148244435593	4.21319794923532	5.23580018822689	4.36161748604709	3.4207629101006	4.60094169685403	0.461743114283702	0.593412959706827	4.48999627550994	3.48093977325617	3.31628030064593	4.8863906519368	5.11507195740798	3.9913830685776	3.31421013219952	1.10979915226432	4.97422734279928	3.84749488156881	1.40730651888995	4.17790105364799	3.8495129432585	1.93683578075648	2.3626892571024	3.46853900590955	2.85252266809532	3.59206229778748	6.48552697506866	4.97428150006869	3.55416396147018	3.1357584471842	1.58027479042479	4.23205515821974	3.63871218988299	2.89595963481029	2.46022330979729	4.29262716647781	4.02708856950184	4.67380627351715	2.85356636657513	3.92712940340857	3.67345466291414	2.50420264947059	4.7013006391777	5.05516744920894	3.38391700088055	4.8891050338832	4.32946377381917	5.6832377503225	4.45774530336805	4.68651061200651	3.03636565133551	5.7567551172073	2.80021448933309	4.42969428937009	2.81408421511749	5.56474001646569	5.92434672884168	4.82846047489577	3.89588229762554	4.91670497346432	3.85165510704459	3.08024048340366	3.83387476030529	4.92179857773638	3.66920028678883	3.72822964813882	4.51920660382072	3.71888873690929	6.26412728412333	0.951014481913604	5.29154904340123	0.606655892264077	4.60039167797565	4.18396600978417	4.17077754256248	3.93754590336273	4.61987192357455	5.96249465478276	1.26258649972583	3.09565121012233	4.51575975224382	3.73130708206607	2.74683040971208	4.70495825805127	0.953076418951636	4.65268266516056	4.76989072495271	3.84546395674591	5.27289436754512	4.17883174087964	3.56349618430102	4.20825582177499	5.11852377251644	5.03280261943123	5.80976298483035	5.59389273861394	4.20097195140781	4.32458813478779	4.56980883388085	1.97010009105276	3.70296001225466	3.50243372042591	2.19717815518777	3.8033469115582	5.25893833071767	5.42005621391251	4.32411644542128	4.07205262049164	3.57079684956494	3.96940286939496	3.41133973566697	4.03893039915473	2.04718622210357	3.44795483019203	5.21162474142408	4.3160385501255	4.19650396828662	1.69793924858909	3.3671953313348	3.76510717852426	3.55039834207377	1.38085133003282	5.02937248841597	3.8059919621273	4.83248093947456	4.8715169356946	5.26540576434663	1.48850883918678	4.57558039047339	4.08183470188947	4.03708170245703	4.627969217218	3.30977587580492	3.98634175704895	1.16647508287544	5.70241430356157	4.25248529718138	3.52401978226663	3.7693898610663	2.64980558339554	5.03607204324732	4.26205048299045	3.67699737350964	5.13008328459678	3.7537286061412	2.09796872935516	1.77418234484701	4.49412499392868	3.53888327658383
